report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price
06/24/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,3.98,49,2.4
06/24/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.99,4.99,23,4.99
06/24/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.98,3.98,3,3.98
06/24/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,1.98,3.98,22,2.25
06/24/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.89,0.89,121,0.89
07/01/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2,23,1.61
07/01/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,1.69,1.78,18,1.78
07/01/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.29,6,1.29
07/01/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,4.99,4.99,7,4.99
07/01/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,31,4.38
07/01/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,1.69,12,1.52
07/01/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
07/01/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,1.99,1.99,15,1.99
07/01/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.49,562,1.9
07/08/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
07/08/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,31,4.38
07/08/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,206,2.99
07/08/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,2.19,43,1.97
07/08/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.69,1.69,17,1.69
07/08/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.99,3.99,64,3.99
07/08/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,1.99,39,1.47
07/08/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,1.5,18,1.5
07/08/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.99,2.49,290,1.52
07/15/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,4.99,50,2.58
07/15/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,3,3,17,3
07/15/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.5,3.49,161,3.3
07/15/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
07/15/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.49,238,2.38
07/15/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,1.58,2.49,39,2.23
07/15/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.48,1.48,17,1.48
07/15/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3,3,17,3
07/15/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.49,1.49,20,1.49
07/15/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.49,1.69,45,1.51
07/15/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,2.99,2.99,64,2.99
07/15/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,237,4.91
07/22/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3.99,3.99,21,3.99
07/22/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,2.69,3.99,40,3.08
07/22/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
07/22/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.49,1.49,5,1.49
07/22/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.49,1.49,206,1.49
07/22/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,4.98,4.98,17,4.98
07/22/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.78,1.99,430,1.67
07/22/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,1.28,1.29,34,1.29
07/22/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.25,1.25,18,1.25
07/22/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,3,136,2.94
07/22/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.29,2.5,60,2.36
07/29/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,3,136,2.94
07/29/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.25,1.25,18,1.25
07/29/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,2.5,19,2.5
07/29/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.99,2.49,250,1.16
07/29/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,5.99,5.99,9,5.99
07/29/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,3.99,45,1.93
07/29/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,2.19,237,1.26
07/29/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.98,1.98,17,1.98
07/29/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.29,6,1.29
08/05/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.98,1.49,45,1.36
08/05/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,51,4.21
08/05/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.98,3.98,3,3.98
08/05/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.69,1.69,6,1.69
08/05/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.25,1.25,18,1.25
08/05/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.5,20,2.5
08/05/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,1.99,28,1.87
08/05/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,1.99,56,1.64
08/05/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
08/05/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,1.99,64,1.12
08/05/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,225,2.99
08/12/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,1.29,2.49,240,1.43
08/12/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.79,1.79,6,1.79
08/12/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2.99,51,2.17
08/12/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.5,9,2.5
08/12/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,42,4.54
08/12/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,19,2.99
08/12/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,1.99,217,1.8
08/12/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.49,1.49,20,1.49
08/12/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.49,1.88,53,1.75
08/12/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
08/12/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,1.78,45,1.47
08/19/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,42,4.54
08/19/2022,Northwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,2.68,2.68,160,2.68
08/19/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3.98,5.99,26,4.68
08/19/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,1.99,53,1.82
08/19/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
08/19/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.98,1.29,105,1.1
08/19/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.29,2.29,1,2.29
08/19/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,1.5,18,1.5
08/19/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3,3,9,3
08/19/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.79,3.98,56,2.28
08/19/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,1.99,423,1.69
08/19/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.49,1.99,171,1.92
08/19/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.49,1.49,5,1.49
08/26/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
08/26/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.98,1.29,32,1.07
08/26/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,1.99,51,1.49
08/26/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.48,4.99,89,4.22
08/26/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.29,2.99,15,2.71
08/26/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.5,3.5,64,3.5
08/26/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,0.99,17,0.99
08/26/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.49,60,1.36
08/26/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.69,1.69,3,1.69
09/02/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.49,3,217,2.83
09/02/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.99,2.49,80,1.62
09/02/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,1.98,1.98,17,1.98
09/02/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,1.99,295,1.82
09/02/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.49,1.49,10,1.49
09/02/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,49,4.6
09/02/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.98,1.29,16,1.08
09/09/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,1.69,29,1.44
09/09/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,30,4.36
09/09/2022,Northwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,3.98,3.98,3,3.98
09/09/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.48,2.59,36,2.34
09/09/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
09/09/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,N/A,3.99,3.99,21,3.99
09/09/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.5,20,2.5
09/09/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.98,1.49,232,1.43
09/09/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.79,1.79,6,1.79
09/09/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.49,1.49,17,1.49
09/16/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2.58,2.58,19,2.58
09/16/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,4.98,4.98,3,4.98
09/16/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
09/16/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,1.99,422,1.92
09/16/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.79,1.79,6,1.79
09/16/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.99,5.99,31,5.6
09/16/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3,3.5,157,3.04
09/16/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2.29,2.29,23,2.29
09/16/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.49,2.58,76,2.51
09/16/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,1.48,2.69,45,2.23
09/23/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.88,1.99,269,1.38
09/23/2022,Northwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,19,2.59
09/23/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2.5,33,1.8
09/23/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.5,20,2.5
09/23/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.29,6,1.29
09/23/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.48,4.99,31,4.06
09/23/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.88,1.58,245,0.95
09/23/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,2.99,2.99,206,2.99
09/30/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.28,1.99,179,1.91
09/30/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,4.99,26,3.36
09/30/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,1.69,33,1.47
09/30/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.79,2.5,15,2.22
09/30/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.99,1.99,20,1.99
09/30/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.98,0.99,25,0.99
09/30/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,1.48,1.69,22,1.53
10/07/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,3.48,3.5,37,3.49
10/07/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2,3.49,24,2.93
10/07/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.99,1.69,223,1.04
10/07/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.69,1.69,41,1.69
10/07/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,1.69,64,1.42
10/07/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,1.69,28,1.43
10/07/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3.48,3.48,17,3.48
10/14/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,0.98,8,0.98
10/14/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.49,2.99,28,2.69
10/14/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,1.99,305,1.77
10/14/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.49,1.99,240,1.95
10/14/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.28,1.28,11,1.28
10/14/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.98,23,2.56
10/14/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.69,5.99,15,4.67
10/14/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2.98,2.98,19,2.98
10/14/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,2.99,121,2.99
10/14/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2,33,1.73
10/14/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.99,1.99,38,1.6
10/21/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,2.99,121,2.99
10/21/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3.5,3.5,7,3.5
10/21/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.48,1.79,48,1.61
10/21/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.48,1.99,384,1.87
10/21/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.99,246,1.88
10/21/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,2.29,2.29,23,2.29
10/21/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,11,2.99
10/28/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.48,1.78,26,1.58
10/28/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,16,2.99
10/28/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.29,190,1.84
10/28/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.49,3.49,61,3.49
10/28/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.48,1.48,8,1.48
10/28/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.69,1.69,17,1.69
11/04/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.29,2.49,487,2.19
11/04/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,2.49,2.49,287,2.49
11/04/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.99,3,40,2.99
11/04/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,1.19,1.19,14,1.19
11/11/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,1.19,1.99,42,1.64
11/11/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3,3,10,3
11/11/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.99,2.99,1,2.99
11/11/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.49,2.29,75,2.14
11/11/2022,Northwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.99,3.99,123,3.99
11/11/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,2.49,2.49,23,2.49
11/18/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,2.69,2.69,287,2.69
11/18/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,2.69,2.69,287,2.69
11/18/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3,3,69,3
11/18/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.99,2.99,1,2.99
11/25/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.98,3,67,3
11/25/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.99,2.99,1,2.99
11/25/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.89,2.69,290,2.68
11/25/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,2.69,2.69,287,2.69
12/02/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,1.78,1.99,12,1.83
12/02/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.99,3.89,80,3.88
12/02/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3.49,3.49,10,3.49
12/02/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2.5,3,34,2.75
12/02/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.99,2.49,40,2.28
12/02/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,16,2.99
12/02/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.49,2.99,239,1.95
12/02/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.39,2.49,311,1.98
12/09/2022,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,0.99,14,0.99
12/09/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3,3,131,3
12/09/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.48,3.49,356,1.87
12/09/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,38,2.99
12/16/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2.5,2.99,34,2.75
12/16/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.98,3,137,3
12/16/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,4.99,4.99,16,4.99
12/16/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.69,2.49,177,2.3
12/23/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2.5,2.99,34,2.75
12/23/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.98,2.98,6,2.98
12/23/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.78,1.99,62,1.84
12/23/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,4.99,4.99,16,4.99
12/23/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.89,0.89,3,0.89
12/30/2022,Northwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3.98,3.98,6,3.98
12/30/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3,3,10,3
12/30/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,3.99,58,2.94
12/30/2022,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,3.98,23,2.89
12/30/2022,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.99,1.99,4,1.99
12/30/2022,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.99,1.99,526,1.16
12/30/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,4.99,4.99,16,4.99
12/30/2022,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,2.99,2.99,15,2.99
01/06/2023,Northwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.99,3.98,67,2.17
01/06/2023,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.29,6,1.29
01/06/2023,Northwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,2.28,2.28,81,2.28
01/06/2023,Northwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.99,1.99,346,1.86
01/06/2023,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,22,2.99
01/06/2023,Northwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,2.59,2.99,99,2.74
01/06/2023,Northwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,1.29,28,1.1
