report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price
05/20/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
05/20/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.29,2.99,112,1.9
05/20/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.79,1.99,983,1.67
05/20/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,61,2.99
05/20/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.79,3.09,403,2.79
05/20/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.98,70,1.73
05/20/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,3.49,202,2.36
05/20/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,1.49,1.49,6,1.49
05/20/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,0.99,2.5,38,1.88
05/20/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.49,2.99,145,2.05
05/20/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.49,3.49,647,3.49
05/20/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,4.99,425,2.31
05/20/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.5,1.5,16,1.5
05/20/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.33,1.99,857,0.89
05/27/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,0.99,3.5,146,2.7
05/27/2022,Midwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,1.99,1.99,6,1.99
05/27/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.99,3,685,2.99
05/27/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.49,2.49,19,2.49
05/27/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,1.69,20,1.38
05/27/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,0.99,1.99,293,1.23
05/27/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,0.99,0.99,7,0.99
05/27/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,3.5,246,2.49
06/03/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,3.5,3.5,27,3.5
06/03/2022,Midwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,1.99,1.99,6,1.99
06/03/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.88,1.99,25,1.92
06/03/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.59,1.99,281,1
06/03/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,3.99,218,3.75
06/03/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
06/03/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,1.66,35,1.61
06/03/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.49,1.99,25,1.68
06/03/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.49,2.99,123,1.82
06/03/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2,2.5,39,2.21
06/03/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.49,2.79,252,2.77
06/03/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,2.49,1099,1.51
06/10/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.99,281,0.98
06/10/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.29,3.88,227,3.51
06/10/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.25,2.99,238,2.41
06/10/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.49,2.49,135,2.49
06/10/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,2.99,2.99,24,2.99
06/10/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,0.99,1.99,149,1.36
06/10/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.98,1.69,60,1.21
06/10/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,8,2.99
06/10/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,3.29,660,2.99
06/10/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.29,2.49,700,1.77
06/10/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
06/10/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,2.49,238,1.44
06/17/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,1.29,3.49,49,3.05
06/17/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,4.99,14,4.35
06/17/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,2.99,3.5,22,3.15
06/17/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.98,1.99,79,1.35
06/17/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.79,3.99,80,2.63
06/17/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.99,3.5,107,2.71
06/17/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,0.99,1.99,47,1.47
06/17/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.99,3.5,127,2.89
06/17/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.96,1.99,496,1.75
06/17/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.69,1.69,11,1.69
06/17/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
06/17/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,2.49,77,1.9
06/24/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,3.49,3.49,23,3.49
06/24/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,3.49,685,2.03
06/24/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.49,3.48,445,1.77
06/24/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
06/24/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.79,1.99,257,1.63
06/24/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,2.5,38,2.5
06/24/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.29,2.79,256,1.69
06/24/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.66,2.49,305,1.34
06/24/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.25,3.49,24,2.24
06/24/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,0.79,3.99,34,3.11
06/24/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,3.5,231,2.73
07/01/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
07/01/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.39,3.59,200,2.2
07/01/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,3.98,596,1.46
07/01/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,1.99,2.99,515,2.44
07/01/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,0.99,0.99,7,0.99
07/01/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.99,264,1.01
07/01/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,2.5,91,2.14
07/01/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,61,3.99
07/01/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.99,2.99,48,2.6
07/01/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,3,104,2.89
07/01/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.29,4.99,23,3.06
07/01/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.49,1.49,7,1.49
07/01/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.89,3.99,299,2.29
07/08/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.49,550,1.66
07/08/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.59,30,2.53
07/08/2022,Midwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3,3,17,3
07/08/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,3,3,30,3
07/08/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,50,3.99
07/08/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,2.99,2.99,17,2.99
07/08/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,0.99,1.99,76,1.72
07/08/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.49,3.49,647,3.49
07/08/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.49,3,280,2.02
07/08/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,3.48,179,1.92
07/08/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.5,1.99,95,1.62
07/08/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.78,3.49,114,1.74
07/08/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.99,367,1.02
07/08/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,3.99,48,2.8
07/15/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.49,423,1
07/15/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,2.5,48,2.5
07/15/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,2.5,2.5,61,2.5
07/15/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,3,138,2.39
07/15/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.89,2.49,152,1.57
07/15/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,2.99,286,2.62
07/15/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,N/A,3.99,3.99,24,3.99
07/15/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.5,1.99,437,1.58
07/15/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.39,1.39,7,1.39
07/15/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.79,1.99,418,1.83
07/15/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,1.99,2.99,27,2.29
07/15/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.89,2.88,478,2.12
07/15/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
07/15/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,50,3.99
07/22/2022,Midwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,1.5,1.5,19,1.5
07/22/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.49,3,52,2.79
07/22/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2,3,207,2.34
07/22/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,3,713,1.94
07/22/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.5,3.49,347,2.86
07/22/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.89,1.99,640,1.03
07/22/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,1.5,2.5,48,1.81
07/22/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,1.99,2.99,19,2.36
07/22/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.97,1.99,924,1.52
07/22/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,2.99,145,1.79
07/22/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.59,30,2.53
07/22/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.89,1.99,376,1.9
07/22/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.49,1.49,239,1.49
07/29/2022,Midwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,1.5,2,32,1.77
07/29/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,2.5,2.5,15,2.5
07/29/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.89,1.99,1250,1.02
07/29/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.5,2.99,124,2.64
07/29/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.29,2.99,372,1.88
07/29/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,1.99,3.49,1080,3.04
07/29/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.38,2.98,109,1.88
07/29/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.98,208,1.86
07/29/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,0.99,0.99,186,0.99
07/29/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,1.99,320,1.46
07/29/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,1.99,228,1.99
07/29/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,24,3.99
07/29/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.99,2.5,484,2.24
08/05/2022,Midwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,1.5,1.79,18,1.6
08/05/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,2.99,76,1.94
08/05/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
08/05/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.59,188,1.78
08/05/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,50,2.99
08/05/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,1.99,297,1.9
08/05/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,1.99,58,1.99
08/05/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,50,3.99
08/05/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.77,1.69,377,1.07
08/05/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.5,1.79,18,1.6
08/05/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2.99,319,1.85
08/05/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2,2.5,37,2.14
08/05/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2,2.99,668,2.97
08/12/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2.99,425,1.86
08/12/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,2.99,107,2.82
08/12/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,2.49,3.99,86,3.78
08/12/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,1.49,2.99,70,2.73
08/12/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.49,3.49,149,2.2
08/12/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.99,141,1.82
08/12/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,2.98,270,1.68
08/12/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.5,1.5,7,1.5
08/12/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.99,682,1.12
08/12/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
08/12/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,1.99,2.5,27,2.27
08/12/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,2.99,352,2.12
08/19/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,1.99,2.5,27,2.27
08/19/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.99,4.99,34,4.23
08/19/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,0.99,2.99,59,2.43
08/19/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,2.99,380,1.99
08/19/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
08/19/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.49,1.99,667,1.12
08/19/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.79,3.49,26,2.87
08/19/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.99,3.99,1075,2.65
08/19/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.49,3.49,647,3.49
08/19/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.49,1664,1.63
08/19/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,1.99,129,1.89
08/19/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.39,2.99,455,1.97
08/26/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.99,3.33,327,1.58
08/26/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,N/A,2.99,2.99,43,2.99
08/26/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,2.99,2.99,12,2.99
08/26/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.59,35,2.52
08/26/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.29,2.99,175,1.64
08/26/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.28,2.5,656,1.98
08/26/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.89,2.99,129,1.28
08/26/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,3.99,32,3.09
08/26/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.49,470,1.84
08/26/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.49,1.99,1622,1
08/26/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,1.5,2.5,42,2
08/26/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,24,3.99
09/02/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.89,1.99,406,1.89
09/02/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,N/A,1.69,1.69,17,1.69
09/02/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2.5,218,2.2
09/02/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,3.49,3.49,8,3.49
09/02/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.69,325,1.06
09/02/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.79,2.99,491,2.43
09/02/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,2.99,310,1.91
09/02/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,50,3.99
09/02/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,1.99,1.99,12,1.99
09/02/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2,2.5,37,2.24
09/02/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,2.49,2.49,36,2.49
09/02/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,2.49,2.49,35,2.49
09/02/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,2.29,284,1.72
09/09/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.69,2.29,450,1.24
09/09/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,1.99,2,21,1.99
09/09/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.77,1.99,575,1.16
09/09/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,2.5,51,2.5
09/09/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,2.5,76,1.85
09/09/2022,Midwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,1.99,1.99,6,1.99
09/09/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.59,2.49,43,2.09
09/09/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2,2.5,38,2.25
09/09/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.5,3.5,703,2.56
09/09/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.29,2.49,80,1.86
09/09/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
09/09/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.49,1.99,76,1.89
09/09/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,50,3.99
09/16/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.79,1.79,12,1.79
09/16/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.79,3.99,437,1.58
09/16/2022,Midwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.49,3.49,8,3.49
09/16/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.5,3.99,18,3.02
09/16/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,2.99,176,2.39
09/16/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.29,3,23,2.78
09/16/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,5.99,5.99,50,5.99
09/16/2022,Midwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,2.5,2.5,15,2.5
09/16/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.88,1.99,180,1.92
09/16/2022,Midwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,1.69,2.29,276,2
09/16/2022,Midwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,1.99,317,1.84
09/16/2022,Midwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,11,2.59
09/16/2022,Midwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.59,1.99,1048,0.99
09/23/2022,Midwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,1.99,58,1.99
09/23/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.79,3.49,283,2.58
09/23/2022,Midwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.99,3.99,79,2.6
